vasopressin	aquaporin-2	[agent, regulated, nsubjpass]	1.0
vasopressin	aquaporin-2	[nsubj, induces, dobj, expression, prep_of]	1.0
vasopressin	aquaporin-2	[nn, receptor, amod]	1.0
il-2	ldlr	[nn, treatment, prep_of]	1.0
dexamethasone	muc1	[agent, regulated, nsubjpass]	1.0
dexamethasone	muc1	[prep_of, effect, dobj, investigated, prep_on, expression, amod]	1.0
creatine	gapdh	[amod, kinase, appos]	1.0
fk506	fkbp12	[prep_of, binding, amod]	1.0
fk506	fkbp12	[amod, protein, appos]	1.0
fk506	fkbp12	[nsubj, inhibit, dobj, activity, prep_of]	1.0
fk506	fkbp12	[prep_for, protein, appos]	1.0
fk506	fkbp12	[dobj, using, partmod]	1.0
fk506	fkbp12	[prep_for, receptor, nsubj]	1.0
fk506	fkbp12	[prep_for, receptor, prep_as, identified, nsubjpass]	1.0
fk506	fkbp12	[nn, protein, appos]	1.0
fk506	fkbp12	[amod, protein, dep]	1.0
fk506	fkbp12	[prep_with, associated, nsubjpass]	1.0
fk506	fkbp12	[prep_to, resulted, nsubj, expression, prep_of]	1.0
fk506	fkbp12	[nsubj, binds, prep_to]	1.0
gemcitabine	vegf	[nsubj, induce, dobj, expression, prep_of]	1.0
amd3100	cxcr4	[nsubj, antagonist, prep_of]	1.0
amd3100	cxcr4	[xsubj, interact, prep_with]	1.0
amd3100	cxcr4	[prep_such_as, inhibitors, nn]	1.0
amd3100	cxcr4	[prep_of, administration, appos, inhibitor, amod]	1.0
amd3100	cxcr4	[appos, antagonist, num]	1.0
amd3100	cxcr4	[appos, antagonist, amod]	1.0
amd3100	cxcr4	[prep_such_as, antagonists, nn]	1.0
amd3100	cxcr4	[dep, inhibitor, prep_of]	1.0
amd3100	cxcr4	[prep_such_as, antagonists, num]	1.0
amd3100	cxcr4	[appos, inhibitor, nn]	1.0
amd3100	cxcr4	[appos, inhibitor, prep_of]	1.0
amd3100	cxcr4	[appos, inhibitors, num]	1.0
amd3100	cxcr4	[nsubj, inhibitor, prep_of]	1.0
amd3100	cxcr4	[nsubj, antagonist, prep_of, receptor, nn]	1.0
amd3100	cxcr4	[appos, inhibitor, amod]	1.0
amd3100	cxcr4	[nsubj, binds, dobj]	1.0
amd3100	cxcr4	[appos, ligand, nn]	1.0
amd3100	cxcr4	[prep_by, blockade, amod]	1.0
amd3100	cxcr4	[nsubj, antagonist, nn]	1.0
amd3100	cxcr4	[appos, inhibitors, amod]	1.0
amd3100	cxcr4	[rcmod, targets, dobj]	1.0
amd3100	cxcr4	[prep_with, receptor, appos]	1.0
amd3100	cxcr4	[appos, antagonist, nn]	1.0
amd3100	cxcr4	[nsubj, antagonist, amod]	1.0
amd3100	cxcr4	[nsubj, interacts, prep_with]	1.0
amd3100	cxcr4	[nsubj, inhibitor, amod]	1.0
amd3100	cxcr4	[appos, antagonist, prep_of]	1.0
curcumin	inos	[nsubj, inhibited, dobj, expression, amod]	1.0
curcumin	inos	[prep_on, expression, amod]	1.0
curcumin	inos	[nsubj, regulate, dobj]	1.0
curcumin	inos	[appos, inhibitor, amod]	1.0
curcumin	inos	[nsubj, suppressed, dobj, expression, amod]	1.0
genistein	cftr	[nn, activity, nn]	1.0
genistein	cftr	[prep_by, activation, nn]	1.0
genistein	cftr	[nsubj, stimulate, dobj]	1.0
genistein	cftr	[prep_of, effects, prep_on]	1.0
genistein	cftr	[nsubj, inhibit, dobj]	1.0
genistein	cftr	[prep_of, effects, dobj, investigate, prep_on, expression, prep_of]	1.0
genistein	cftr	[nsubj, inhibits, dobj]	1.0
genistein	cftr	[nsubj, stimulated, dobj, activity, amod]	1.0
genistein	cftr	[appos, activator, nn]	1.0
genistein	cftr	[nn, activation, prep_of]	1.0
genistein	cftr	[nsubj, activates, dobj]	1.0
genistein	cftr	[nsubj, enhanced, dobj, activity, amod]	1.0
genistein	cftr	[nsubj, activate, dobj]	1.0
genistein	cftr	[prep_of, effect, dobj, examined, prep_on]	1.0
tolbutamide	sur1	[nsubj, inhibited, dobj]	1.0
tolbutamide	sur1	[nn, inhibition, prep_of]	1.0
hydrocortisone	lactase	[agent, induced, partmod]	1.0
losartan	ace2	[nsubj, increased, dobj, activity, nn]	1.0
gliclazide	sur1	[appos, blocker, nn]	1.0
gliclazide	sur1	[appos, antagonist, nn]	1.0
naloxone	adrenocorticotropin	[nsubj, had, dobj]	1.0
ritonavir	cyp3a4	[prep_such_as, inhibitors, nn]	1.0
ritonavir	cyp3a4	[nsubj, inhibitors, prep_of]	1.0
ritonavir	cyp3a4	[nsubjpass, metabolised, agent]	1.0
ritonavir	cyp3a4	[appos, inhibitor, nn]	1.0
ritonavir	cyp3a4	[appos, inhibitor, prep_of]	1.0
ritonavir	cyp3a4	[appos, inhibitors, num]	1.0
ritonavir	cyp3a4	[nsubj, inhibitor, prep_of]	1.0
ritonavir	cyp3a4	[nsubj, inhibits, dobj]	1.0
ritonavir	cyp3a4	[xsubj, inhibitor, prep_of]	1.0
ritonavir	cyp3a4	[prep_by, inhibition, nn]	1.0
sorafenib	b-raf	[appos, inhibitor, prep_of]	1.0
sorafenib	b-raf	[prep_by, activity, amod]	1.0
dexamethasone	ampk	[prep_on, expression, nn]	1.0
thyroglobulin	megalin	[prep_for, receptor, appos]	1.0
thyroglobulin	megalin	[dobj, binds, nsubj]	1.0
thyroglobulin	megalin	[prep_for, receptor, nsubj]	1.0
curcumin	ppargamma	[amod, activity, nn]	1.0
curcumin	ppargamma	[nsubj, induced, dobj, expression, prep_of]	1.0
curcumin	ppargamma	[nn, activation, prep_of]	1.0
curcumin	ppargamma	[prep_by, activity, nn]	1.0
montelukast	leukotriene	[appos, blocker, amod]	1.0
montelukast	leukotriene	[appos, antagonist, amod]	1.0
montelukast	leukotriene	[amod, antagonist, amod]	1.0
montelukast	leukotriene	[amod, antagonists, amod]	1.0
montelukast	leukotriene	[dep, antagonist, amod]	1.0
montelukast	leukotriene	[nsubj, antagonist, prep_of, receptor, nn]	1.0
montelukast	leukotriene	[prep_such_as, antagonists, amod]	1.0
montelukast	leukotriene	[appos, inhibitor, amod]	1.0
montelukast	leukotriene	[appos, receptor, nn]	1.0
montelukast	leukotriene	[amod, receptor, nn]	1.0
montelukast	leukotriene	[nsubj, antagonist, nn]	1.0
montelukast	leukotriene	[dep, antagonists, amod]	1.0
montelukast	leukotriene	[appos, antagonists, amod]	1.0
montelukast	leukotriene	[appos, antagonist, nn]	1.0
montelukast	leukotriene	[nsubj, antagonists, amod]	1.0
montelukast	leukotriene	[nsubj, antagonist, amod]	1.0
montelukast	leukotriene	[appos, antagonist, prep_of, receptor, nn]	1.0
prostacyclin	il-1	[dep, alpha, dep]	1.0
mibefradil	cyp3a4	[prep_by, inactivation, nn]	1.0
doxorubicin	top2a	[amod, inhibitors, appos]	1.0
ctla4ig	cd28	[appos, analog, nn]	1.0
fulvestrant	aromatase	[nsubj, inhibitors, amod]	1.0
fulvestrant	aromatase	[appos, antagonist, nn]	1.0
4-methylumbelliferone	udp-glucuronosyltransferase	[appos, substrate, prep_of]	1.0
4-methylumbelliferone	udp-glucuronosyltransferase	[prep_towards, activity, amod]	1.0
meloxicam	cyclooxygenase-1	[nsubj, had, prep_to]	1.0
meloxicam	cyclooxygenase-1	[nsubj, had, dobj, effect, prep_on, expression, amod]	1.0
triamcinolone	vegf	[amod, inhibitors, appos]	1.0
triamcinolone	vegf	[amod, factor, appos]	1.0
triamcinolone	vegf	[nsubj, affect, dobj, expression, amod]	1.0
forskolin	creb	[nsubj, activator, prep_of]	1.0
forskolin	creb	[prep_with, treatment, appos]	1.0
forskolin	creb	[amod, phosphorylation, amod]	1.0
forskolin	creb	[agent, activated, nsubjpass]	1.0
curcumin	ctgf	[nsubj, attenuated, dobj, expression, amod]	1.0
curcumin	ctgf	[nsubj, suppressed, dobj, expression, nn]	1.0
curcumin	ctgf	[prep_by, expression, nn]	1.0
meloxicam	cyclooxygenase-2	[prep_such_as, inhibitor, amod]	1.0
meloxicam	cyclooxygenase-2	[appos, inhibitor, prep_of]	1.0
meloxicam	cyclooxygenase-2	[appos, drug, amod]	1.0
meloxicam	cyclooxygenase-2	[nsubj, inhibitor, prep_of]	1.0
meloxicam	cyclooxygenase-2	[appos, inhibitor, amod]	1.0
meloxicam	cyclooxygenase-2	[dep, inhibitor, amod]	1.0
meloxicam	cyclooxygenase-2	[appos, inhibitors, amod]	1.0
meloxicam	cyclooxygenase-2	[xsubj, inhibit, dobj]	1.0
meloxicam	cyclooxygenase-2	[nsubj, antagonist, amod]	1.0
meloxicam	cyclooxygenase-2	[nsubj, inhibitor, amod]	1.0
pitavastatin	enos	[agent, activation, partmod]	1.0
pitavastatin	enos	[prep_of, administration, nsubj, increased, dobj]	1.0
naproxen	cox-1	[appos, inhibitor, nn]	1.0
naproxen	cox-1	[nsubj, inhibited, dobj]	1.0
naproxen	cox-2	[appos, inhibitor, nn]	1.0
celecoxib	cox2	[appos, inhibitor, nn]	1.0
celecoxib	cox2	[dep, inhibitor, nn]	1.0
celecoxib	cox2	[appos, therapy, amod]	1.0
celecoxib	cox2	[appos, inhibitor, amod]	1.0
hyaluronate	cd44	[nsubj, ligand, prep_for]	1.0
hyaluronate	cd44	[prep_for, receptor, appos]	1.0
hyaluronate	cd44	[amod, receptor, appos]	1.0
hyaluronate	cd44	[prep_for, receptor, nsubj]	1.0
hyaluronate	cd44	[appos, ligands, prep_for]	1.0
hyaluronate	cd44	[amod, activation, prep_of]	1.0
hyaluronate	cd44	[nn, receptors, nn]	1.0
hyaluronate	cd44	[appos, ligand, amod]	1.0
hyaluronate	cd44	[nn, receptor, amod]	1.0
hyaluronate	cd44	[nn, receptor, appos]	1.0
perifosine	mtor	[nsubj, inhibits, dobj]	1.0
nadh	ndh2	[nn, dehydrogenase, appos]	1.0
aldosterone	aqp2	[dobj, expression, amod]	1.0
aldosterone	aqp2	[amod, expression, nn]	1.0
oxytocin	pla2	[partmod, stimulated, dobj, activity, amod]	1.0
il-2	ml-1	[prep_of, doses, appos]	1.0
gm-csf	cd14	[prep_with, treated, nsubjpass, cells, nn]	1.0
carvedilol	p-gp	[nsubj, substrate, nn]	1.0
beta-estradiol	lhrh	[prep_to, response, nn]	1.0
saxagliptin	dpp-4	[appos, inhibitor, nn]	1.0
saxagliptin	dpp-4	[appos, inhibitors, nn]	1.0
saxagliptin	dpp-4	[nsubj, inhibitor, prep_of]	1.0
saxagliptin	dpp-4	[nsubj, inhibitor, nn]	1.0
saxagliptin	dpp-4	[appos, inhibitor, amod]	1.0
saxagliptin	dpp-4	[nsubj, inhibitor, appos]	1.0
saxagliptin	dpp-4	[prep_with, inhibition, nn]	1.0
saxagliptin	dpp-4	[appos, inhibitor, appos]	1.0
salbutamol	ifn-gamma	[nsubj, inhibits, dobj]	1.0
salbutamol	ifn-gamma	[nsubj, reduced, dobj, levels, amod]	1.0
rapamycin	folliculin	[prep_of, target, dep]	1.0
mitomycin	nqo1	[amod, activity, nn]	1.0
carbachol	rap1	[nsubj, activate, dobj]	1.0
fk506	ryr2	[amod, treatment, prep_of]	1.0
haloperidol	penk	[agent, induced, partmod, expression, nn]	1.0
diltiazem	cyp3a4	[appos, inhibitor, amod]	1.0
diltiazem	cyp3a4	[prep_including, inhibitors, amod]	1.0
diltiazem	cyp3a4	[nsubj, inhibitors, nn]	1.0
il-1rn	il-1	[appos, antagonist, appos]	1.0
il-1rn	il-1	[appos, gene, nn]	1.0
il-1rn	il-1	[nsubj, inhibits, dobj, activity, nn]	1.0
il-1rn	il-1	[nsubj, inhibitor, prep_of]	1.0
il-1rn	il-1	[appos, interleukin, appos]	1.0
il-1rn	il-1	[nsubj, antagonist, nn]	1.0
il-1rn	il-1	[appos, antagonist, nn]	1.0
il-1rn	il-1	[appos, genes, amod]	1.0
estradiol	gfap	[amod, protein, appos]	1.0
estradiol	gfap	[prep_of, addition, nsubj]	1.0
estradiol	gfap	[amod, treatment, nsubj, increased, dobj, levels, amod]	1.0
collagenase	mmp13	[amod, activity, prep_of]	1.0
leuprolide	lhrh	[amod, hormone, appos]	1.0
leuprolide	lhrh	[appos, analog, amod]	1.0
leuprolide	lhrh	[nn, acetate, nn]	1.0
leuprolide	lhrh	[appos, analog, nn]	1.0
leuprolide	lhrh	[appos, agonist, nn]	1.0
felbamate	cyp3a4	[nsubj, substrate, prep_for]	1.0
felbamate	cyp3a4	[nsubj, induce, dobj]	1.0
felbamate	cyp3a4	[nsubj, induces, dobj]	1.0
naloxone	dynorphin	[agent, blocked, nsubjpass, effects, prep_of]	1.0
naloxone	dynorphin	[agent, blocked, nsubjpass, effect, prep_of]	1.0
cisplatin	mad2	[xsubj, expression, nn]	1.0
hydroxyurea	ifn-alpha	[prep_with, received, dobj]	1.0
hydroxyurea	ifn-alpha	[nn, alpha, appos]	1.0
sildenafil	abcb1	[amod, activity, nn]	1.0
felodipine	cyp3a4	[nsubjpass, metabolized, agent]	1.0
paclitaxel	g-csf	[amod, factor, appos]	1.0
paclitaxel	g-csf	[dep, factor, appos]	1.0
paclitaxel	g-csf	[prep_with, support, amod]	1.0
paclitaxel	g-csf	[partmod, followed, agent]	1.0
streptozocin	niddm	[prep_with, induced, nsubjpass]	1.0
streptozocin	niddm	[agent, induced, nsubjpass]	1.0
cisplatin	ghrelin	[agent, induced, partmod]	1.0
trastuzumab	vegf	[amod, secretion, appos]	1.0
trastuzumab	vegf	[nsubj, reduced, dobj, production, nn]	1.0
dexamethasone	cd40l	[nsubj, inhibits, dobj, expression, amod]	1.0
dexamethasone	cd40l	[prep_on, expression, amod]	1.0
gm-csf	cd40	[nsubj, increased, dobj, expression, prep_of]	1.0
sr141716a	cb1r	[appos, antagonist, nn]	1.0
il-1ra	il-1	[nsubj, antagonist, prep_of]	1.0
il-1ra	il-1	[appos, expression, nn]	1.0
il-1ra	il-1	[prep_of, levels, amod]	1.0
il-1ra	il-1	[appos, antagonists, nn]	1.0
il-1ra	il-1	[appos, antagonist, appos]	1.0
il-1ra	il-1	[appos, mrna, amod]	1.0
il-1ra	il-1	[dep, agonist, nn]	1.0
il-1ra	il-1	[appos, member, prep_of, family, nn]	1.0
il-1ra	il-1	[appos, antagonist, num]	1.0
il-1ra	il-1	[appos, antagonist, amod]	1.0
il-1ra	il-1	[dep, factor, dep]	1.0
il-1ra	il-1	[appos, gene, nn]	1.0
il-1ra	il-1	[appos, production, amod]	1.0
il-1ra	il-1	[agent, inhibited, nsubjpass, effects, prep_of]	1.0
il-1ra	il-1	[nsubj, inhibited, dobj, effects, prep_of]	1.0
il-1ra	il-1	[appos, inhibitor, prep_of]	1.0
il-1ra	il-1	[appos, beta, appos, beta, nn]	1.0
il-1ra	il-1	[appos, receptor, appos]	1.0
il-1ra	il-1	[acomp, using, partmod]	1.0
il-1ra	il-1	[agent, signaling, partmod]	1.0
il-1ra	il-1	[appos, levels, amod]	1.0
il-1ra	il-1	[prep_including, inhibitors, nn]	1.0
il-1ra	il-1	[amod, antagonist, nn]	1.0
il-1ra	il-1	[prep_on, production, nn]	1.0
il-1ra	il-1	[appos, interleukin, appos]	1.0
il-1ra	il-1	[nsubj, inhibited, dobj]	1.0
il-1ra	il-1	[appos, agonists, nn]	1.0
il-1ra	il-1	[prep_with, activity, nn]	1.0
il-1ra	il-1	[nn, production, nn]	1.0
il-1ra	il-1	[appos, receptor, nn]	1.0
il-1ra	il-1	[appos, antagonist, dep]	1.0
il-1ra	il-1	[nsubj, selective, prep_for]	1.0
il-1ra	il-1	[amod, receptor, nn]	1.0
il-1ra	il-1	[nsubj, blocked, prep_by]	1.0
il-1ra	il-1	[xsubj, inhibitor, prep_of]	1.0
il-1ra	il-1	[xsubj, inhibit, dobj]	1.0
il-1ra	il-1	[appos, beta, nn]	1.0
il-1ra	il-1	[nn, ratio, nn]	1.0
il-1ra	il-1	[appos, protein, amod]	1.0
il-1ra	il-1	[appos, expression, amod]	1.0
il-1ra	il-1	[appos, antagonist, nn]	1.0
il-1ra	il-1	[nsubj, binds, prep_to, receptor, nn]	1.0
il-1ra	il-1	[appos, antagonist, prep_of, receptor, nn]	1.0
il-1ra	il-1	[appos, agonist, nn]	1.0
il-1ra	il-1	[nn, levels, nn]	1.0
il-1ra	il-1	[agent, reversed, nsubjpass, effect, prep_of]	1.0
il-1ra	il-1	[nn, system, nn]	1.0
il-1ra	il-1	[appos, protein, nn]	1.0
il-1ra	il-1	[appos, antagonist, prep_of]	1.0
bupivacaine	trek-1	[appos, inhibitors, nn]	1.0
gm-csf	cd34	[amod, cells, nn]	1.0
etoposide	cyp3a4	[nsubj, caused, prep_in, mrna, nn]	1.0
etoposide	cyp3a4	[nsubjpass, metabolized, agent]	1.0
melatonin	aromatase	[nsubj, inhibits, dobj, activity, amod]	1.0
melatonin	aromatase	[nsubj, had, dobj, effect, prep_on, activity, amod]	1.0
melatonin	aromatase	[nsubj, reduces, dobj, expression, amod]	1.0
melatonin	aromatase	[agent, inhibited, nsubjpass, activity, amod]	1.0
melatonin	aromatase	[prep_of, effect, amod]	1.0
fluvastatin	enos	[nsubj, increased, iobj]	1.0
curcumin	prl-3	[prep_of, target, nsubj]	1.0
rapamycin	hif-1alpha	[nsubj, increased, dobj, levels, nn]	1.0
rapamycin	hif-1alpha	[prep_of, target, appos]	1.0
imatinib	pdgfr	[nsubj, inhibits, dobj, activity, amod]	1.0
imatinib	pdgfr	[amod, receptor, appos]	1.0
imatinib	pdgfr	[appos, inhibitor, prep_of]	1.0
imatinib	pdgfr	[nsubj, inhibitor, prep_of]	1.0
imatinib	pdgfr	[appos, inhibitor, prep_of, kinase, amod]	1.0
imatinib	pdgfr	[appos, inhibitor, amod]	1.0
imatinib	pdgfr	[prep_with, receptor, appos]	1.0
imatinib	pdgfr	[nsubj, inhibited, dobj, autophosphorylation, prep_of]	1.0
imatinib	pdgfr	[nn, receptor, appos]	1.0
imatinib	pdgfr	[appos, inhibitor, appos]	1.0
neomycin	inositol	[appos, inhibitor, amod]	1.0
neomycin	inositol	[nsubj, inhibited, dobj, production, amod]	1.0
neomycin	inositol	[nsubj, inhibited, dobj, release, amod]	1.0
cetuximab	her1	[dobj, inhibitors, nsubj]	1.0
il-2	il-1ra	[appos, antagonist, appos]	1.0
il-2	il-1ra	[appos, interleukin, appos]	1.0
il-2	il-1ra	[nn, receptor, dep]	1.0
oltipraz	gsta2	[nn, induced, nsubj]	1.0
gm-csf	factor-1	[appos, factor, appos]	1.0
calcitriol	fgf23	[agent, increased, nsubjpass]	1.0
calcitriol	fgf23	[nsubj, stimulates, dobj, expression, nn]	1.0
trifluoperazine	calmodulin	[nsubj, antagonist, prep_of]	1.0
trifluoperazine	calmodulin	[prep_as, inhibitor, amod]	1.0
trifluoperazine	calmodulin	[prep_such_as, inhibitors, nn]	1.0
trifluoperazine	calmodulin	[dep, antagonists, nn]	1.0
trifluoperazine	calmodulin	[appos, antagonists, nn]	1.0
trifluoperazine	calmodulin	[dobj, inhibitors, nsubj]	1.0
trifluoperazine	calmodulin	[nsubj, blocked, dobj, effect, prep_of]	1.0
trifluoperazine	calmodulin	[appos, inhibitor, prep_of, activity, nn]	1.0
trifluoperazine	calmodulin	[dep, inhibitors, prep_of]	1.0
trifluoperazine	calmodulin	[prep_such_as, antagonists, nn]	1.0
trifluoperazine	calmodulin	[appos, blocker, nn]	1.0
trifluoperazine	calmodulin	[agent, blocked, nsubjpass, effect, prep_of]	1.0
trifluoperazine	calmodulin	[dep, inhibitor, prep_of]	1.0
trifluoperazine	calmodulin	[nsubj, inhibited, prep_by]	1.0
trifluoperazine	calmodulin	[appos, inhibitor, nn]	1.0
trifluoperazine	calmodulin	[appos, inhibitor, prep_of]	1.0
trifluoperazine	calmodulin	[prep_including, antagonists, nn]	1.0
trifluoperazine	calmodulin	[appos, inhibitors, nn]	1.0
trifluoperazine	calmodulin	[dep, inhibitor, nn]	1.0
trifluoperazine	calmodulin	[amod, antagonists, nn]	1.0
trifluoperazine	calmodulin	[prep_of, effect, appos, inhibitor, nn]	1.0
trifluoperazine	calmodulin	[dep, inhibitors, nn]	1.0
trifluoperazine	calmodulin	[prep_of, presence, prep_in]	1.0
trifluoperazine	calmodulin	[amod, inhibitors, prep_of]	1.0
trifluoperazine	calmodulin	[amod, inhibitors, nn]	1.0
trifluoperazine	calmodulin	[prep_such_as, inhibitors, amod]	1.0
trifluoperazine	calmodulin	[dep, antagonists, amod]	1.0
trifluoperazine	calmodulin	[prep_with, complex, prep_in]	1.0
trifluoperazine	calmodulin	[appos, antagonists, amod]	1.0
trifluoperazine	calmodulin	[prep_by, inhibited, nsubj, activity, nn]	1.0
trifluoperazine	calmodulin	[appos, antagonist, nn]	1.0
trifluoperazine	calmodulin	[nsubj, inhibited, dobj, activity, nn]	1.0
trifluoperazine	calmodulin	[appos, antagonist, prep_of]	1.0
trifluoperazine	calmodulin	[nsubj, has, dobj, affinity, prep_for]	1.0
trifluoperazine	calmodulin	[nsubj, antagonized, dobj, effect, prep_of]	1.0
collagenase	timp-1	[prep_of, synthesis, appos]	1.0
collagenase	timp-1	[amod, inhibitors, amod]	1.0
collagenase	timp-1	[prep_of, levels, appos]	1.0
g-csf	vegf	[appos, factor, appos]	1.0
g-csf	vegf	[appos, genes, amod]	1.0
collagenase	timp-2	[prep_of, protein, appos]	1.0
letrozole	aromatase	[nsubj, inhibits, dobj, activity, amod]	1.0
letrozole	aromatase	[prep_such_as, inhibitors, nn]	1.0
letrozole	aromatase	[dep, agonist, amod]	1.0
letrozole	aromatase	[prep_like, inhibitors, amod]	1.0
letrozole	aromatase	[appos, one, prep_of, inhibitors, nn]	1.0
letrozole	aromatase	[nsubj, inhibitor, prep_of, activity, amod]	1.0
letrozole	aromatase	[prep_such_as, inhibitor, amod]	1.0
letrozole	aromatase	[appos, inhibitor, nn]	1.0
letrozole	aromatase	[appos, inhibitors, nn]	1.0
letrozole	aromatase	[xsubj, inhibit, dobj, activity, amod]	1.0
letrozole	aromatase	[nsubj, inhibitors, amod]	1.0
letrozole	aromatase	[dep, inhibitor, nn]	1.0
letrozole	aromatase	[nsubj, inhibitor, prep_of]	1.0
letrozole	aromatase	[prep_including, inhibitors, nn]	1.0
letrozole	aromatase	[nsubj, inhibits, dobj]	1.0
letrozole	aromatase	[dep, inhibitors, nn]	1.0
letrozole	aromatase	[nsubj, inhibitor, nn]	1.0
letrozole	aromatase	[nsubj, inhibited, dobj, activity, amod]	1.0
letrozole	aromatase	[appos, inhibitor, amod]	1.0
letrozole	aromatase	[prep_with, inhibition, amod]	1.0
letrozole	aromatase	[amod, inhibitors, nn]	1.0
letrozole	aromatase	[xsubj, inhibitor, nn]	1.0
letrozole	aromatase	[amod, inhibitors, amod]	1.0
letrozole	aromatase	[prep_such_as, inhibitors, amod]	1.0
letrozole	aromatase	[amod, inhibitor, amod]	1.0
letrozole	aromatase	[dep, inhibitor, amod]	1.0
letrozole	aromatase	[appos, inhibitors, amod]	1.0
letrozole	aromatase	[prep_with, inhibition, nn]	1.0
letrozole	aromatase	[prep_including, inhibitors, amod]	1.0
letrozole	aromatase	[dep, inhibitors, amod]	1.0
letrozole	aromatase	[nsubj, inhibitor, amod]	1.0
letrozole	aromatase	[prep_by, activity, amod]	1.0
letrozole	aromatase	[nsubj, inhibitors, nn]	1.0
il-2	pthrp	[agent, regulated, nsubjpass]	1.0
zd1839	egfr	[prep_on, function, amod]	1.0
zd1839	egfr	[prep_such_as, inhibitors, appos]	1.0
zd1839	egfr	[nsubj, inhibitor, prep_of, activity, amod]	1.0
zd1839	egfr	[nsubj, receptor, appos]	1.0
zd1839	egfr	[nsubj, inhibitor, prep_of, receptor, appos]	1.0
zd1839	egfr	[appos, inhibitor, prep_of, receptor, appos]	1.0
zd1839	egfr	[appos, inhibitor, nn]	1.0
zd1839	egfr	[appos, receptor, appos]	1.0
zd1839	egfr	[prep_of, effects, dobj, studied, prep_on]	1.0
zd1839	egfr	[nsubj, inhibitor, nn]	1.0
zd1839	egfr	[appos, inhibitor, prep_of, kinase, amod]	1.0
zd1839	egfr	[appos, inhibitor, amod]	1.0
zd1839	egfr	[dep, inhibitor, amod]	1.0
zd1839	egfr	[appos, inhibitors, amod]	1.0
zd1839	egfr	[prep_by, inhibition, amod]	1.0
zd1839	egfr	[nsubj, inhibits, dobj, activation, amod]	1.0
zd1839	egfr	[nsubj, inhibitor, amod]	1.0
zd1839	egfr	[nn, inhibitors, nn]	1.0
troleandomycin	cyp3a4	[appos, inhibitor, prep_of]	1.0
troleandomycin	cyp3a4	[appos, inhibitors, num]	1.0
troleandomycin	cyp3a4	[appos, inhibitor, amod]	1.0
troleandomycin	cyp3a4	[dep, inhibitors, num]	1.0
troleandomycin	cyp3a4	[prep_by, inhibited, nsubj]	1.0
cyclosporin	il-5	[xsubj, expression, nn]	1.0
dantrolene	ryr1	[prep_with, inhibiting, dobj]	1.0
dantrolene	ryr1	[amod, receptor, appos]	1.0
dantrolene	ryr1	[appos, inhibitor, prep_of]	1.0
dantrolene	ryr1	[nsubj, affect, dobj]	1.0
valspodar	p-gp	[appos, blocker, nn]	1.0
valspodar	p-gp	[appos, inhibitor, nn]	1.0
valspodar	p-gp	[appos, inhibitor, prep_of]	1.0
valspodar	p-gp	[nsubj, specific, prep_for]	1.0
valspodar	p-gp	[dep, inhibitor, amod]	1.0
valspodar	p-gp	[appos, inhibitor, appos]	1.0
gw572016	egfr	[nsubj, suppressed, dobj, activation, prep_of]	1.0
atra	apr3	[agent, upregulated, nsubjpass]	1.0
2-methoxyestradiol	comt	[amod, transferase, appos]	1.0
allopurinol	oxidoreductase	[prep_with, inhibiting, dobj]	1.0
allopurinol	oxidoreductase	[nsubj, inhibit, dobj]	1.0
allopurinol	oxidoreductase	[appos, inhibitor, nn]	1.0
allopurinol	oxidoreductase	[appos, inhibitor, prep_of]	1.0
allopurinol	oxidoreductase	[nsubj, inhibitor, prep_of]	1.0
allopurinol	oxidoreductase	[appos, inhibitor, amod]	1.0
allopurinol	oxidoreductase	[nsubj, inhibited, dobj, activity, nn]	1.0
allopurinol	oxidoreductase	[prep_by, inhibition, nn]	1.0
troglitazone	hmcs	[nsubj, decreased, prep_in]	1.0
rimonabant	srebp-1c	[nsubj, inhibited, dobj, activation, prep_of]	1.0
dexamethasone	osteopontin	[amod, treatment, nsubj, increased, dobj, expression, prep_of]	1.0
diazoxide	sur1	[agent, activated, nsubjpass]	1.0
g-csf	flt-3	[appos, factor, amod]	1.0
isoniazid	inha	[nsubj, inhibits, dobj, activity, nn]	1.0
isoniazid	inha	[prep_of, target, xsubj]	1.0
isoniazid	inha	[nsubj, inhibits, dobj]	1.0
isoniazid	inha	[prep_for, target, nsubj]	1.0
isoniazid	inha	[prep_by, inhibited, nsubj]	1.0
isoniazid	inha	[prep_of, target, appos]	1.0
metformin	g6pase	[nsubj, suppresses, dobj, expression, amod]	1.0
