(diethylstilbestrol,aipc)	diethylstilbestrol	aipc	[prep_in, patients, prep_with, cancer, appos]	1.0
(aprepitant,cyp3a4)	aprepitant	cyp3a4	[nsubj, inhibitor, prep_of, enzyme, amod]	1.0
(aprepitant,cyp3a4)	aprepitant	cyp3a4	[appos, inhibitor, nn]	1.0
(aprepitant,cyp3a4)	aprepitant	cyp3a4	[nn, activity, nn]	1.0
(aprepitant,cyp3a4)	aprepitant	cyp3a4	[nsubj, inhibitor, prep_of]	1.0
(aprepitant,cyp3a4)	aprepitant	cyp3a4	[nsubj, substrate, amod]	1.0
(rosuvastatin,enos)	rosuvastatin	enos	[nn, resistance, prep_in, involved, nsubjpass]	1.0
(rosuvastatin,enos)	rosuvastatin	enos	[prep_of, effects, dobj, analyzed, prep_on]	1.0
(atra,raig1)	atra	raig1	[prep_by, expression, amod]	1.0
(eserine,bche)	eserine	bche	[pobj, by, dep, by, pobj, inhibitor, amod]	1.0
(hydralazine,hif-1alpha)	hydralazine	hif-1alpha	[nsubj, induced, dobj, expression, prep_of]	1.0
(cyclosporin,ho-1)	cyclosporin	ho-1	[amod, expression, nn]	1.0
(cisplatin,t-plastin)	cisplatin	t-plastin	[prep_to, sensitivity, prep_with, associated, nsubjpass, expression, amod]	1.0
(corticotropin,beta-endorphin)	corticotropin	beta-endorphin	[appos, beta, amod]	1.0
(corticotropin,beta-endorphin)	corticotropin	beta-endorphin	[prep_of, concentrations, prep_with]	1.0
(corticotropin,beta-endorphin)	corticotropin	beta-endorphin	[dep, hormone, nn]	1.0
(corticotropin,beta-endorphin)	corticotropin	beta-endorphin	[amod, factor, amod]	1.0
(isoproterenol,il-13)	isoproterenol	il-13	[prep_by, inhibited, nsubj, release, partmod, induced, agent]	1.0
(il-2,inos)	il-2	inos	[amod, synthase, appos]	1.0
(il-2,inos)	il-2	inos	[appos, synthase, appos]	1.0
(il-2,inos)	il-2	inos	[amod, mrna, appos]	1.0
(isoproterenol,il-10)	isoproterenol	il-10	[nsubj, increased, dobj, release, nn]	1.0
(isoproterenol,il-10)	isoproterenol	il-10	[prep_with, synergizes, nsubj]	1.0
(elacridar,bcrp)	elacridar	bcrp	[appos, inhibitor, amod]	1.0
(rolipram,il-13)	rolipram	il-13	[nsubj, suppressed, dobj, expression, nn]	1.0
(rolipram,il-13)	rolipram	il-13	[prep_by, inhibited, rcmod]	1.0
(metformin,pept1)	metformin	pept1	[nsubj, decreased, dobj, expression, amod]	1.0
(metformin,pept1)	metformin	pept1	[nsubj, modify, dobj, activity, amod]	1.0
(imipramine,ccl4)	imipramine	ccl4	[nsubjpass, given, prep_before]	1.0
(midodrine,pept1)	midodrine	pept1	[dobj, transport, nsubj]	1.0
(midodrine,pept1)	midodrine	pept1	[nsubj, substrate, prep_for]	1.0
(rolipram,il-10)	rolipram	il-10	[prep_of, production, nn]	1.0
(rolipram,il-10)	rolipram	il-10	[nsubj, increases, dobj, mrna, nn]	1.0
(ritonavir,abca1)	ritonavir	abca1	[nsubj, induces, dobj, expression, amod]	1.0
(icil-1ra,il-1ra)	icil-1ra	il-1ra	[amod, forms, prep_of]	1.0
(icil-1ra,il-1ra)	icil-1ra	il-1ra	[dep, mrna, nn]	1.0
(isoproterenol,il-1b)	isoproterenol	il-1b	[nsubj, increased, prep_for]	1.0
(vasopressin,orexin)	vasopressin	orexin	[nn, secretion, prep_in, changes, nsubjpass, influenced, agent, system, nn]	1.0
(dexamethasone,lyve-1)	dexamethasone	lyve-1	[amod, treatment, nsubj, inhibited, dobj, expression, nn]	1.0
(metyrapone,beta-endorphin)	metyrapone	beta-endorphin	[prep_with, treated, partmod, levels, amod]	1.0
(filgrastim,il-10)	filgrastim	il-10	[nn, group, prep_in, decreased, nsubj, levels, nn]	1.0
(il-2,inositol)	il-2	inositol	[appos, production, amod]	1.0
(il-11,mmp2)	il-11	mmp2	[appos, pdgfa, appos]	1.0
(il-2,ip10)	il-2	ip10	[appos, rantes, appos]	1.0
(fludarabine,mt-1)	fludarabine	mt-1	[amod, cells, appos]	1.0
(atra,phospholipase)	atra	phospholipase	[nn, a, nn]	1.0
(il-11,mmp9)	il-11	mmp9	[appos, pdgfa, appos]	1.0
(carboplatin,il-1)	carboplatin	il-1	[amod, alpha, dep]	1.0
(bupropion,amph)	bupropion	amph	[nsubj, substituted, prep_for]	1.0
(n-acetylcysteine,naca)	n-acetylcysteine	naca	[amod, amide, appos]	1.0
(fgf-7,fgf-10)	fgf-7	fgf-10	[dep, factor, dep]	1.0
(fgf-7,fgf-10)	fgf-7	fgf-10	[dep, but, prep]	1.0
(fgf-7,fgf-10)	fgf-7	fgf-10	[appos, vegf, appos]	1.0
(fgf-7,fgf-10)	fgf-7	fgf-10	[prep_to, similar, nsubj]	1.0
(fgf-7,fgf-10)	fgf-7	fgf-10	[prep_to, contrast, prep_in]	1.0
(phenytoin,inap)	phenytoin	inap	[prep_on, current, appos]	1.0
(phenytoin,inap)	phenytoin	inap	[nsubj, inhibited, dobj]	1.0
(curcumin,u-pa)	curcumin	u-pa	[prep_by, activity, prep_of, downregulation, nsubj, caused, prep_through, repression, prep_of, expression, prep_of, mrnas, prep_for, activator, appos]	1.0
(capsaicin,p-gp)	capsaicin	p-gp	[prep_on, expression, amod]	1.0
(cyclosporin,ess1)	cyclosporin	ess1	[xsubj, mutants, amod]	1.0
(g-csf,plscr1)	g-csf	plscr1	[prep_with, treated, partmod, mice, amod]	1.0
(calcitriol,pc-3)	calcitriol	pc-3	[nsubj, increased, prep_in, cells, nn]	1.0
(atorvastatin,ccl2)	atorvastatin	ccl2	[nsubj, decreased, dobj, expression, prep_of, cytokines, appos]	1.0
(il-2,endothelin-1)	il-2	endothelin-1	[nn, receptor, appos, peptide, amod]	1.0
(il-2,endothelin-1)	il-2	endothelin-1	[appos, level, amod]	1.0
(lubiprostone,cftr)	lubiprostone	cftr	[nsubj, caused, prep_in]	1.0
(cisplatin,cdk2)	cisplatin	cdk2	[xsubj, cells, amod]	1.0
(cisplatin,cdk2)	cisplatin	cdk2	[nsubj, caused, prep_in, activity, amod]	1.0
(desferrioxamine,ifn-gamma)	desferrioxamine	ifn-gamma	[nsubj, inhibited, dobj, production, partmod, induced, agent]	1.0
(simvastatin,lox-1)	simvastatin	lox-1	[prep_with, hcaecs, prep_of, pretreatment, nsubj, reduced, dobj, upregulation, prep_of]	1.0
(mannitol,cox-2)	mannitol	cox-2	[agent, inhibited, nsubjpass, expression, nn]	1.0
(mannitol,cox-2)	mannitol	cox-2	[nsubj, activate, dobj]	1.0
(mannitol,cox-2)	mannitol	cox-2	[amod, expression, nn]	1.0
(resveratrol,lepr)	resveratrol	lepr	[nsubj, reduced, prep_in, mice, amod]	1.0
(resveratrol,lepr)	resveratrol	lepr	[nsubj, reduced, dep]	1.0
(methylprednisolone,perforin)	methylprednisolone	perforin	[prep_of, effect, dobj, examined, prep_on, expression, nn]	1.0
(simvastatin,lepr)	simvastatin	lepr	[infmod, response, dobj, modulates, nsubj, polymorphism, prep_of]	1.0
(resveratrol,lox-1)	resveratrol	lox-1	[prep_of, degradation, appos]	1.0
(resveratrol,lox-1)	resveratrol	lox-1	[nsubj, inhibited, dobj, mrna, nn]	1.0
(clonazepam,alpha-msh)	clonazepam	alpha-msh	[prep_on, release, amod]	1.0
(vasopressin,calcitonin)	vasopressin	calcitonin	[nn, hormone, dep]	1.0
(vasopressin,calcitonin)	vasopressin	calcitonin	[dep, hormone, dep]	1.0
(ketamine,hsp70)	ketamine	hsp70	[nsubj, induced, dobj, expression, amod]	1.0
(ketamine,hsp70)	ketamine	hsp70	[nsubj, increase, dobj, expression, prep_of]	1.0
(ketamine,hsp70)	ketamine	hsp70	[amod, proteins, appos]	1.0
(rapamycin,lkb1)	rapamycin	lkb1	[nn, treatment, prep_of, mice, amod]	1.0
(fluoxetine,notch1)	fluoxetine	notch1	[prep_of, effect, nsubj, involves, dobj]	1.0
(urokinase,thrombospondin)	urokinase	thrombospondin	[amod, activator, dobj, inhibits, nsubj]	1.0
(suramin,myostatin)	suramin	myostatin	[nsubj, reduced, dobj, expression, nn]	1.0
(chloramphenicol,hc11)	chloramphenicol	hc11	[amod, gene, prep_in, cells, nn]	1.0
(paricalcitol,nephrin)	paricalcitol	nephrin	[nsubj, preserved, dobj, expression, prep_of]	1.0
(rapamycin,fsgs)	rapamycin	fsgs	[prep_in, treatment, prep_of, patients, prep_with]	1.0
(rapamycin,fsgs)	rapamycin	fsgs	[agent, induced, partmod]	1.0
(miconazole,demethylase)	miconazole	demethylase	[amod, inhibitors, amod]	1.0
(bezafibrate,ppar)	bezafibrate	ppar	[appos, agonist, amod]	1.0
(bezafibrate,ppar)	bezafibrate	ppar	[appos, activator, amod]	1.0
(bezafibrate,ppar)	bezafibrate	ppar	[appos, drug, appos]	1.0
(bezafibrate,ppar)	bezafibrate	ppar	[agent, induced, partmod, activation, nn]	1.0
(bezafibrate,ppar)	bezafibrate	ppar	[amod, ligands, appos]	1.0
(naringin,rantes)	naringin	rantes	[nsubj, inhibit, dobj, production, prep_of]	1.0
(naringin,rantes)	naringin	rantes	[nsubj, decreased, dobj, level, nn]	1.0
(naringin,rantes)	naringin	rantes	[prep_on, production, prep_of]	1.0
(trastuzumab,rac1)	trastuzumab	rac1	[amod, resistance, prep_in]	1.0
(forskolin,pars)	forskolin	pars	[nsubj, ineffective, advcl]	1.0
(bezafibrate,surf1)	bezafibrate	surf1	[prep_with, treating, dobj]	1.0
(cisplatin,rpa2)	cisplatin	rpa2	[prep_to, response, prep_in]	1.0
(enalapril,heparan)	enalapril	heparan	[nsubj, prevents, prep_through, preservation, prep_of, sulfate, nn]	1.0
(nadh,coq1)	nadh	coq1	[nn, oxidase, nn]	1.0
(nadh,coq1)	nadh	coq1	[nn, activity, nn]	1.0
(il-2,indo)	il-2	indo	[nn, production, dobj, increased, nsubj]	1.0
(cisplatin,bche)	cisplatin	bche	[prep_of, effect, prep_on]	1.0
(celecoxib,fmlp)	celecoxib	fmlp	[appos, control, dep]	1.0
(ketoconazole,cyp4f2)	ketoconazole	cyp4f2	[appos, inhibitor, prep_of]	1.0
(ketoconazole,cyp4f2)	ketoconazole	cyp4f2	[amod, preferentially, nsubj, inhibited, dobj]	1.0
(liraglutide,ins-1)	liraglutide	ins-1	[prep_of, concentrations, prep_to, exposed, nsubjpass, cells, nn]	1.0
(nelarabine,ctcl)	nelarabine	ctcl	[prep_in, patients, prep_with, lymphoma, appos]	1.0
(fibrates,apoaii)	fibrates	apoaii	[agent, caused, partmod, expression, amod]	1.0
(colchicine,mrp2)	colchicine	mrp2	[amod, permeability, prep_on, inhibitors, dep, protein, appos]	1.0
(aprepitant,tachykinin)	aprepitant	tachykinin	[appos, antagonist, amod]	1.0
(aprepitant,tachykinin)	aprepitant	tachykinin	[nsubj, receptor, nn]	1.0
(hyaluronidase,hyal-1)	hyaluronidase	hyal-1	[appos, codes, amod]	1.0
(isoproterenol,adiponectin)	isoproterenol	adiponectin	[amod, treatment, nsubj, reduced, dobj, level, prep_of, mrna, nn]	1.0
(naproxen,endothelin-1)	naproxen	endothelin-1	[nsubj, enhanced, prep_to]	1.0
(flavopiridol,cdc2)	flavopiridol	cdc2	[appos, inhibitor, amod]	1.0
(flavopiridol,cdc2)	flavopiridol	cdc2	[prep_with, activity, amod]	1.0
(paclitaxel,mdr3)	paclitaxel	mdr3	[xsubj, gene, nn]	1.0
(estradiol,angpt1)	estradiol	angpt1	[amod, expression, amod]	1.0
(phenylephrine,hsp70)	phenylephrine	hsp70	[partmod, induced, dobj, expression, amod]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[amod, resistance, prep_in]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[appos, substrate, amod]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[prep_on, activity, amod]	1.0
(suramin,edg-3)	suramin	edg-3	[agent, antagonized, nsubjpass]	1.0
(isoproterenol,nefa)	isoproterenol	nefa	[xsubj, induce, dobj]	1.0
(atra,npr1)	atra	npr1	[nsubj, enhanced, dobj, activity, amod]	1.0
(atra,npr1)	atra	npr1	[nsubj, regulates, dobj, transcription, amod]	1.0
(phosphatidylserine,galactosylceramidase)	phosphatidylserine	galactosylceramidase	[nsubj, activator, prep_of]	1.0
(phosphatidylserine,galactosylceramidase)	phosphatidylserine	galactosylceramidase	[nsubj, activates, dobj]	1.0
(anagrelide,thrombopoietin)	anagrelide	thrombopoietin	[amod, treatment, prep_during]	1.0
(infliximab,copd)	infliximab	copd	[prep_in, patients, amod]	1.0
(nifedipine,nf-kappab)	nifedipine	nf-kappab	[nsubj, reduced, dobj, content, prep_of]	1.0
(nifedipine,nf-kappab)	nifedipine	nf-kappab	[nsubj, inhibited, dobj, activation, prep_of]	1.0
(nifedipine,nf-kappab)	nifedipine	nf-kappab	[nsubj, inhibited, dobj, binding, prep_of]	1.0
(sorafenib,bcl-2)	sorafenib	bcl-2	[prep_with, antagonists, nn]	1.0
(sorafenib,bcl-2)	sorafenib	bcl-2	[amod, cells, appos, exposure, prep_after, h, nsubj, exhibited, dobj, expression, prep_of, xiap, appos]	1.0
(olmesartan,smad1)	olmesartan	smad1	[agent, inhibited, nsubjpass, expression, prep_of]	1.0
(buserelin,inos)	buserelin	inos	[prep_of, administration, nsubj]	1.0
(forskolin,sulfotransferase)	forskolin	sulfotransferase	[partmod, stimulated, dobj, activity, amod]	1.0
(olopatadine,s100a12)	olopatadine	s100a12	[nsubjpass, shown, prep_to]	1.0
(isoproterenol,beta2ar)	isoproterenol	beta2ar	[amod, agonists, amod]	1.0
(decitabine,bnip3)	decitabine	bnip3	[nsubj, upregulates, dobj]	1.0
(chloramphenicol,bdnf)	chloramphenicol	bdnf	[amod, gene, prep_to, fused, partmod, gene, amod]	1.0
(chloramphenicol,bdnf)	chloramphenicol	bdnf	[amod, gene, prep_to, fused, nsubjpass, regions, nn]	1.0
(ornithine,mmp-3)	ornithine	mmp-3	[amod, decarboxylase, appos]	1.0
(metformin,dpp-4)	metformin	dpp-4	[prep_of, use, nsubjpass, associated, prep_with, activity, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[prep_of, inhibitor, appos]	1.0
(metformin,dpp-4)	metformin	dpp-4	[nsubj, reduce, dobj, activity, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[prep_with, inhibitor, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[xsubj, inhibit, dobj]	1.0
(metformin,dpp-4)	metformin	dpp-4	[prep_with, combination, prep_in, inhibition, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[dep, inhibitor, amod]	1.0
(metformin,dpp-4)	metformin	dpp-4	[appos, inhibitors, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[nsubj, inhibitor, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[nsubj, inhibit, dobj, activity, nn]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, interacts, prep_with, receptor, appos]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, ligand, appos]	1.0
(octreotide,sstr2)	octreotide	sstr2	[prep_for, affinity, dobj, has, nsubj]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, have, dobj, affinity, prep_for]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, inhibited, prep_in, mice, amod]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, binds, prep_to]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, bind, prep_to]	1.0
(octreotide,sstr2)	octreotide	sstr2	[dep, selective, prep_for]	1.0
(octreotide,sstr2)	octreotide	sstr2	[prep_for, receptor, dep]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, inhibited, prep_without, effect, prep_in, mice, amod]	1.0
(betaine,cholinesterase)	betaine	cholinesterase	[agent, inhibited, nsubjpass, activity, amod]	1.0
(octreotide,sstr5)	octreotide	sstr5	[nsubj, inhibited, prep_without, effect, prep_in, mice, amod]	1.0
(celecoxib,grp78)	celecoxib	grp78	[nsubj, upregulated, dobj]	1.0
(prazosin,alpha1)	prazosin	alpha1	[appos, antagonist, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_by, blockade, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[dep, antagonists, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[dep, antagonist, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_with, receptor, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[appos, blocker, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[appos, doses, prep_of]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_of, action, appos, antagonist, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_such_as, antagonists, amod]	1.0
(clopidogrel,cox-1)	clopidogrel	cox-1	[nsubj, inhibit, dobj]	1.0
(candesartan,vegf)	candesartan	vegf	[nsubj, suppressed, dobj, production, amod]	1.0
(capsaicin,ecac)	capsaicin	ecac	[nn, receptor, nsubj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dobj, inhibitors, nsubj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_such_as, inhibitor, appos]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, had, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[amod, selective, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, selectivity, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, showed, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[agent, decreased, nsubjpass]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, showed, prep_for]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibit, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_with, inhibition, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_as, antagonist, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, dobj, given, iobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, selective, prep_for]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[xsubj, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_such_as, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, administration, appos, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, appos]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibit, dobj, activity, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, selective, advmod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, oxicam, nsubj, has, dobj, ratio, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nn, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nn, administration, prep_by]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, influence, dobj, studied, prep_on]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitors, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_as, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, effects, appos, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitor, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitors, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibited, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, appos]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_such_as, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[poss, inhibition, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_with, used, dobj, acid, appos, inhibitor, nn]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, oxicam, nsubj, has, dobj, ratio, nn]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[xsubj, inhibit, dobj]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, showed, prep_against]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibitors, prep_of]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibits, acomp]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibited, dobj]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[prep_with, used, dobj, acid, appos, inhibitor, nn]	1.0
(granisetron,nk-1)	granisetron	nk-1	[dep, palonosetron, dep, antagonists, nn]	1.0
(lovastatin,raf-1)	lovastatin	raf-1	[nsubj, blocks, dobj, activation, nn]	1.0
(chloramphenicol,stromelysin-1)	chloramphenicol	stromelysin-1	[amod, gene, prep_to, linked, partmod, gene, amod]	1.0
(estradiol,lkb1)	estradiol	lkb1	[prep_on, expression, nn]	1.0
(nedocromil,ml-1)	nedocromil	ml-1	[amod, pretreatment, dep]	1.0
(rosiglitazone,fgf-21)	rosiglitazone	fgf-21	[prep_on, levels, nn]	1.0
(l-norepinephrine,slc6a2)	l-norepinephrine	slc6a2	[amod, transporter, appos, net, dep]	1.0
(vinorelbine,rlip76)	vinorelbine	rlip76	[prep_to, catalyzes, nsubj]	1.0
(vinorelbine,rlip76)	vinorelbine	rlip76	[prep_of, transport, dobj, catalyzes, nsubj]	1.0
(topiramate,mrp1)	topiramate	mrp1	[nsubj, substrate, ccomp, evaluate, xcomp, transfected, prep_with, transporters, appos, pgp, dep]	1.0
(topiramate,mrp2)	topiramate	mrp2	[nsubj, substrate, ccomp, evaluate, xcomp, transfected, prep_with, transporters, appos, pgp, dep]	1.0
(carbachol,pkc-alpha)	carbachol	pkc-alpha	[prep_to, response, prep_in]	1.0
(nabumetone,utrophin)	nabumetone	utrophin	[appos, drug, amod]	1.0
(losartan,fbn1)	losartan	fbn1	[prep_with, treated, partmod, mice, dep]	1.0
(biguanides,hoct1)	biguanides	hoct1	[nsubjpass, transported, agent]	1.0
(ribavirin,ip-10)	ribavirin	ip-10	[nsubj, block, dobj, production, nn]	1.0
(nimesulide,inos)	nimesulide	inos	[nsubj, suppressed, dobj, expression, nn]	1.0
(formoterol,gm-csf)	formoterol	gm-csf	[nsubj, reversed, dobj, effect, prep_of]	1.0
(pranlukast,fmlp)	pranlukast	fmlp	[prep_by, inhibited, nsubj, release, partmod, induced, agent]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[nsubj, form, prep_of]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, agonist, nn]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, antagonist, appos]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, antagonist, dep]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[nsubj, antagonist, appos]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[dep, antagonist, appos]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, form, prep_of]	1.0
(etanercept,mrp2)	etanercept	mrp2	[appos, inactivator, prep_of, administration, prep_of, effects, nsubjpass, assessed, advcl, given, xcomp, study, prep_on, expression, amod]	1.0
(arsenite,pdcd4)	arsenite	pdcd4	[prep_by, induced, nsubj]	1.0
(oxytocin,cpla2)	oxytocin	cpla2	[xsubj, expression, prep_of]	1.0
(itcz,amph)	itcz	amph	[appos, b, appos]	1.0
(olaparib,dlts)	olaparib	dlts	[amod, toxicities, appos]	1.0
(estradiol,fasl)	estradiol	fasl	[nsubj, regulates, dobj, expression, amod]	1.0
(estradiol,fasl)	estradiol	fasl	[xsubj, regulate, dobj, expression, amod]	1.0
(estradiol,fasl)	estradiol	fasl	[prep_of, administration, nsubj, had, dobj, effect, prep_on, expression, prep_of]	1.0
(estradiol,fasl)	estradiol	fasl	[agent, regulated, nsubjpass]	1.0
(estradiol,fasl)	estradiol	fasl	[prep_by, expression, amod]	1.0
(estradiol,fasl)	estradiol	fasl	[amod, expression, nn]	1.0
(thyroxine,lactase)	thyroxine	lactase	[nsubj, decreased, dobj, activity, amod]	1.0
(thyroxine,lactase)	thyroxine	lactase	[amod, treatment, nsubj, decreased, dobj, activity, amod]	1.0
(thyroxine,lactase)	thyroxine	lactase	[amod, modulates, nsubj]	1.0
(thyroxine,lactase)	thyroxine	lactase	[prep_on, activity, amod]	1.0
(thyroxine,lactase)	thyroxine	lactase	[prep_by, unaffected, nsubj, activity, nn]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, cells, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, cells, nn]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, mrna, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[prep_for, mrna, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, production, nn]	1.0
(il-2,lymphokine)	il-2	lymphokine	[nn, activity, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, interleukin, appos]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, interleukin, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[prep_with, synergizes, nsubj]	1.0
(il-2,lymphokine)	il-2	lymphokine	[prep_on, induction, prep_of]	1.0
(il-2,lymphokine)	il-2	lymphokine	[nn, induced, nsubj]	1.0
(il-2,lymphokine)	il-2	lymphokine	[amod, form, prep_of]	1.0
(il-2,lymphokine)	il-2	lymphokine	[nn, receptors, nsubj]	1.0
