(bezafibrate,ppar)	bezafibrate	ppar	[appos, agonist, amod]	1.0
(trastuzumab,rac1)	trastuzumab	rac1	[amod, resistance, prep_in]	1.0
(isoproterenol,calcitonin)	isoproterenol	calcitonin	[nsubj, stimulated, dobj, release, nn]	1.0
(cisplatin,rpa2)	cisplatin	rpa2	[prep_to, response, prep_in]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[appos, antagonist, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[amod, antagonist, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[amod, antagonists, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[appos, inhibitor, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[amod, inhibitors, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[amod, receptor, amod]	1.0
(mk-571,leukotriene)	mk-571	leukotriene	[appos, antagonist, nn]	1.0
(nadh,coq1)	nadh	coq1	[nn, activity, nn]	1.0
(pioglitazone,mmp-9)	pioglitazone	mmp-9	[nsubj, inhibited, dobj, synthesis, nn]	1.0
(pioglitazone,mmp-9)	pioglitazone	mmp-9	[nsubj, decreased, dobj]	1.0
(pertuzumab,her-2)	pertuzumab	her-2	[nsubj, antibody, prep_against]	1.0
(mephenytoin,cyp2c19)	mephenytoin	cyp2c19	[nsubjpass, metabolised, agent]	1.0
(mephenytoin,cyp2c19)	mephenytoin	cyp2c19	[nn, hydroxylase, appos]	1.0
(mephenytoin,cyp2c19)	mephenytoin	cyp2c19	[nsubjpass, metabolized, agent]	1.0
(mephenytoin,cyp2c19)	mephenytoin	cyp2c19	[appos, probe, nn]	1.0
(mephenytoin,cyp2c19)	mephenytoin	cyp2c19	[amod, metabolism, appos]	1.0
(levetiracetam,sv2a)	levetiracetam	sv2a	[prep_of, target, nsubj]	1.0
(levetiracetam,sv2a)	levetiracetam	sv2a	[nsubj, binds, dobj]	1.0
(levetiracetam,sv2a)	levetiracetam	sv2a	[nsubj, binds, prep_to]	1.0
(carbachol,inositol)	carbachol	inositol	[appos, agonists, amod]	1.0
(carbachol,inositol)	carbachol	inositol	[nsubj, stimulated, dobj, release, amod]	1.0
(carbachol,inositol)	carbachol	inositol	[agent, induced, partmod, phosphates, amod]	1.0
(carbachol,inositol)	carbachol	inositol	[amod, stimulates, nsubj]	1.0
(carbachol,inositol)	carbachol	inositol	[prep_by, levels, amod]	1.0
(carbachol,inositol)	carbachol	inositol	[prep_on, production, amod]	1.0
(rapamycin,mcm6)	rapamycin	mcm6	[nsubj, inhibited, dobj]	1.0
(rapamycin,mcm6)	rapamycin	mcm6	[nsubj, inhibits, dobj, expression, nn]	1.0
(rapamycin,mcm6)	rapamycin	mcm6	[nsubj, inhibited, dobj, activity, nn]	1.0
(prednisolone,il-18)	prednisolone	il-18	[nsubj, increases, dobj, expression, nn]	1.0
(protamine,heparan)	protamine	heparan	[appos, protein, amod]	1.0
(pyridostigmine,ghrh)	pyridostigmine	ghrh	[nn, administration, nn]	1.0
(pyridostigmine,ghrh)	pyridostigmine	ghrh	[prep_of, effect, prep_on]	1.0
(rifampin,cyp2c9)	rifampin	cyp2c9	[appos, substrate, amod]	1.0
(bisphosphonate,hebp)	bisphosphonate	hebp	[prep_of, effects, nsubj]	1.0
(chloroquine,tlr9)	chloroquine	tlr9	[appos, inhibitor, amod]	1.0
(chloroquine,tlr9)	chloroquine	tlr9	[nsubj, had, dobj, effect, prep_on, expression, amod]	1.0
(carvedilol,herg)	carvedilol	herg	[nsubj, blocked, xcomp]	1.0
(voglibose,glp-1)	voglibose	glp-1	[amod, secretion, nn]	1.0
(voglibose,glp-1)	voglibose	glp-1	[nsubj, increased, dobj, levels, nn]	1.0
(propofol,ml-1)	propofol	ml-1	[prep_of, concentration, nsubj]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[amod, protein, appos]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[nn, a, appos]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[dep, inhibitor, nn]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[nsubj, inhibitor, nn]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[prep_for, protein, appos]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[prep_for, receptor, nsubj]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[nn, protein, appos]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[nn, a, amod]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[amod, activity, prep_of]	1.0
(cyclosporin,cyclophilin)	cyclosporin	cyclophilin	[nn, a, appos, inhibitor, prep_of]	1.0
(digoxin,p-gp)	digoxin	p-gp	[dobj, using, prep_as, substrate, nn]	1.0
(digoxin,p-gp)	digoxin	p-gp	[appos, substrate, nn]	1.0
(digoxin,p-gp)	digoxin	p-gp	[appos, substrate, prep_for]	1.0
(digoxin,p-gp)	digoxin	p-gp	[appos, probe, nn]	1.0
(digoxin,p-gp)	digoxin	p-gp	[prep_such_as, substrates, nn]	1.0
(digoxin,p-gp)	digoxin	p-gp	[nsubj, substrate, prep_of]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[amod, resistance, prep_in]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[appos, substrate, amod]	1.0
(paclitaxel,mdr1)	paclitaxel	mdr1	[prep_on, activity, amod]	1.0
(resveratrol,erbb2)	resveratrol	erbb2	[nsubj, increased, dobj, levels, amod]	1.0
(rapamycin,hgps)	rapamycin	hgps	[prep_with, treated, partmod]	1.0
(infliximab,copd)	infliximab	copd	[prep_in, patients, amod]	1.0
(nifedipine,nf-kappab)	nifedipine	nf-kappab	[nsubj, inhibited, dobj, binding, prep_of]	1.0
(nifedipine,nf-kappab)	nifedipine	nf-kappab	[nsubj, inhibited, dobj, activation, prep_of]	1.0
(dexamethasone,dheas)	dexamethasone	dheas	[prep_with, reduced, nsubjpass]	1.0
(prednisolone,transcortin)	prednisolone	transcortin	[nsubjpass, bound, prep_to]	1.0
(fk506,fkbp51)	fk506	fkbp51	[nsubj, increased, dobj]	1.0
(fk506,fkbp51)	fk506	fkbp51	[amod, protein, appos]	1.0
(fk506,fkbp51)	fk506	fkbp51	[appos, inhibitor, prep_of]	1.0
(fk506,fkbp51)	fk506	fkbp51	[prep_with, expression, nn]	1.0
(fk506,fkbp51)	fk506	fkbp51	[amod, protein, dep]	1.0
(isoproterenol,beta2ar)	isoproterenol	beta2ar	[amod, agonists, amod]	1.0
(fk506,fkbp52)	fk506	fkbp52	[nn, binding, prep_to]	1.0
(fk506,fkbp52)	fk506	fkbp52	[nn, protein, appos]	1.0
(fk506,fkbp52)	fk506	fkbp52	[amod, protein, dep]	1.0
(fk506,fkbp59)	fk506	fkbp59	[amod, protein, appos]	1.0
(fk506,fkbp59)	fk506	fkbp59	[dobj, binds, nsubj]	1.0
(fk506,fkbp59)	fk506	fkbp59	[nn, protein, appos]	1.0
(metformin,dpp-4)	metformin	dpp-4	[appos, inhibitors, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[prep_with, inhibitor, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[nsubj, inhibit, dobj, activity, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[nsubj, inhibitor, nn]	1.0
(metformin,dpp-4)	metformin	dpp-4	[dep, inhibitor, amod]	1.0
(metformin,dpp-4)	metformin	dpp-4	[xsubj, inhibit, dobj]	1.0
(octreotide,sstr2)	octreotide	sstr2	[prep_for, affinity, dobj, has, nsubj]	1.0
(octreotide,sstr2)	octreotide	sstr2	[nsubj, binds, prep_to]	1.0
(pge2,tgf-alpha)	pge2	tgf-alpha	[amod, production, prep_by]	1.0
(celecoxib,grp78)	celecoxib	grp78	[nsubj, upregulated, dobj]	1.0
(captopril,endothelin-1)	captopril	endothelin-1	[amod, levels, nn]	1.0
(posaconazole,cyp3a4)	posaconazole	cyp3a4	[nsubj, inhibitor, prep_of]	1.0
(posaconazole,cyp3a4)	posaconazole	cyp3a4	[nsubj, inhibitor, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[appos, blocker, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[appos, antagonist, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[dep, antagonist, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_such_as, antagonists, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[prep_by, blockade, amod]	1.0
(prazosin,alpha1)	prazosin	alpha1	[dep, antagonists, amod]	1.0
(troglitazone,pai-1)	troglitazone	pai-1	[nsubj, decreased, dobj, expression, nn]	1.0
(troglitazone,pai-1)	troglitazone	pai-1	[nsubj, reduced, dobj, expression, nn]	1.0
(troglitazone,pai-1)	troglitazone	pai-1	[prep_of, effect, dobj, investigated, prep_on, expression, nn]	1.0
(candesartan,vegf)	candesartan	vegf	[nsubj, suppressed, dobj, production, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_such_as, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dobj, inhibitors, nsubj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitors, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibit, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, had, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibit, dobj, activity, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_as, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibited, dobj]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[amod, selective, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, selective, prep_for]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, effects, appos, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[xsubj, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[dep, inhibitor, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitors, amod]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_such_as, inhibitor, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nsubj, inhibitor, appos]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_with, inhibition, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[prep_of, administration, appos, inhibitor, prep_of]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[nn, inhibitors, nn]	1.0
(meloxicam,cox-2)	meloxicam	cox-2	[appos, inhibitor, appos]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibitors, prep_of]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibited, dobj]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[xsubj, inhibit, dobj]	1.0
(meloxicam,cox-1)	meloxicam	cox-1	[nsubj, inhibits, acomp]	1.0
(dhea,il-10)	dhea	il-10	[nsubj, suppressed, dobj]	1.0
(dhea,il-10)	dhea	il-10	[nsubj, increased, dobj, levels, nn]	1.0
(metformin,aromatase)	metformin	aromatase	[dep, agonist, amod]	1.0
(metformin,aromatase)	metformin	aromatase	[nsubj, inhibited, dobj, expression, amod]	1.0
(palivizumab,icer)	palivizumab	icer	[prep_for, ratio, appos]	1.0
(rosiglitazone,fgf-21)	rosiglitazone	fgf-21	[prep_on, levels, nn]	1.0
(il-2,bcl1)	il-2	bcl1	[nn, treatment, prep_of]	1.0
(il-2,bcl1)	il-2	bcl1	[nn, system, nn]	1.0
(halothane,ml-1)	halothane	ml-1	[prep_for, micrograms, amod]	1.0
(carbachol,pkc-alpha)	carbachol	pkc-alpha	[prep_to, response, prep_in]	1.0
(carbamates,cholinesterase)	carbamates	cholinesterase	[prep_such_as, inhibitors, amod]	1.0
(carbamates,cholinesterase)	carbamates	cholinesterase	[appos, inhibitors, amod]	1.0
(carbamates,cholinesterase)	carbamates	cholinesterase	[dep, inhibitors, amod]	1.0
(meperidine,il-1)	meperidine	il-1	[nsubj, alter, dobj, levels, nn]	1.0
(cisplatin,jak2)	cisplatin	jak2	[prep_to, enhanced, nsubj]	1.0
(cisplatin,jak2)	cisplatin	jak2	[nsubj, inhibited, dobj, phosphorylation, prep_of]	1.0
(formoterol,gm-csf)	formoterol	gm-csf	[nsubj, reversed, dobj, effect, prep_of]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, antagonist, appos]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[nsubj, form, prep_of]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, form, prep_of]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, antagonist, dep]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[appos, agonist, nn]	1.0
(anakinra,il-1ra)	anakinra	il-1ra	[nsubj, antagonist, appos]	1.0
(hydroxyurea,chk1)	hydroxyurea	chk1	[amod, phosphorylation, prep_of]	1.0
(pyridoxal,nifs)	pyridoxal	nifs	[amod, enzyme, appos]	1.0
(minocycline,parp-1)	minocycline	parp-1	[prep_by, inhibited, nsubj, activity, nn]	1.0
(clarithromycin,cyp2c19)	clarithromycin	cyp2c19	[prep_of, metabolism, prep_in, involved, nsubjpass]	1.0
(pravastatin,statin)	pravastatin	statin	[nn, treatment, amod]	1.0
(pravastatin,statin)	pravastatin	statin	[appos, therapy, nn]	1.0
(pravastatin,statin)	pravastatin	statin	[nsubj, inhibitor, appos]	1.0
(pravastatin,statin)	pravastatin	statin	[dobj, compared, prep_with]	1.0
(erlotinib,cyp3a4)	erlotinib	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(oxytocin,cpla2)	oxytocin	cpla2	[xsubj, expression, prep_of]	1.0
(fluoxetine,herg)	fluoxetine	herg	[nsubj, blocked, xcomp]	1.0
(clofibrate,l-fabp)	clofibrate	l-fabp	[acomp, using, partmod]	1.0
(clofibrate,l-fabp)	clofibrate	l-fabp	[prep_by, inducible, nsubj]	1.0
(estriol,lactogen)	estriol	lactogen	[dep, globulin, appos]	1.0
(telmisartan,ppar)	telmisartan	ppar	[appos, agonist, prep_of]	1.0
(estradiol,fasl)	estradiol	fasl	[agent, regulated, nsubjpass]	1.0
(estradiol,fasl)	estradiol	fasl	[prep_by, expression, amod]	1.0
(estradiol,fasl)	estradiol	fasl	[amod, expression, nn]	1.0
(estradiol,fasl)	estradiol	fasl	[nsubj, regulates, dobj, expression, amod]	1.0
(thyroxine,lactase)	thyroxine	lactase	[nsubj, decreased, dobj, activity, amod]	1.0
(thyroxine,lactase)	thyroxine	lactase	[prep_on, activity, amod]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[nsubj, inhibitor, prep_of]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[nsubj, inhibited, dobj]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[appos, inhibitor, amod]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[prep_with, inhibitor, amod]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[nsubj, inhibitor, amod]	1.0
(imatinib,cyp3a4)	imatinib	cyp3a4	[prep_by, activity, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, mrna, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[nn, activity, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, production, amod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, interleukin, appos]	1.0
(il-2,lymphokine)	il-2	lymphokine	[prep_with, synergizes, nsubj]	1.0
(il-2,lymphokine)	il-2	lymphokine	[agent, followed, partmod]	1.0
(il-2,lymphokine)	il-2	lymphokine	[prep_on, induction, prep_of]	1.0
(il-2,lymphokine)	il-2	lymphokine	[nn, induced, nsubj]	1.0
(il-2,lymphokine)	il-2	lymphokine	[appos, production, nn]	1.0
(procaterol,copd)	procaterol	copd	[prep_in, treatment, prep_of]	1.0
(procaterol,copd)	procaterol	copd	[amod, patients, appos]	1.0
(il-2,stat6)	il-2	stat6	[agent, activated, nsubjpass]	1.0
(vincristine,mdr1)	vincristine	mdr1	[appos, substrate, nn]	1.0
(vincristine,mdr1)	vincristine	mdr1	[amod, resistance, prep_in]	1.0
(il-2,stat4)	il-2	stat4	[prep_to, response, prep_in]	1.0
(il-2,stat4)	il-2	stat4	[nsubj, induces, dobj, phosphorylation, prep_of]	1.0
(il-2,stat5)	il-2	stat5	[amod, mice, amod]	1.0
(il-2,stat5)	il-2	stat5	[nsubj, induces, dobj, phosphorylation, prep_of]	1.0
(il-2,stat5)	il-2	stat5	[nsubj, activates, dobj]	1.0
(il-2,stat5)	il-2	stat5	[agent, activated, nsubjpass]	1.0
(forskolin,bdnf)	forskolin	bdnf	[amod, factor, appos]	1.0
(forskolin,bdnf)	forskolin	bdnf	[amod, mrna, nn]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[prep_of, target, nsubj]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[appos, inhibitor, prep_of]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[prep_of, target, xsubj]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[prep_of, target, appos]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[nsubj, binds, prep_to]	1.0
(ezetimibe,npc1l1)	ezetimibe	npc1l1	[appos, inhibitor, appos]	1.0
(budesonide,cyp3a)	budesonide	cyp3a	[amod, substrates, num]	1.0
(debrisoquine,oct1)	debrisoquine	oct1	[nsubj, substrate, prep_of]	1.0
(trastuzumab,erbb-2)	trastuzumab	erbb-2	[appos, antibody, amod]	1.0
(trastuzumab,erbb-2)	trastuzumab	erbb-2	[appos, receptor, amod]	1.0
(curcumin,p300)	curcumin	p300	[nsubj, inhibitor, prep_of, activity, amod]	1.0
(curcumin,p300)	curcumin	p300	[appos, blocker, amod]	1.0
(curcumin,p300)	curcumin	p300	[xsubj, inhibit, dobj, activity, prep_of]	1.0
(curcumin,p300)	curcumin	p300	[appos, inhibitor, amod]	1.0
(curcumin,p300)	curcumin	p300	[prep_by, activity, amod]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[amod, gene, appos]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[amod, receptor, appos]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[nn, gene, appos]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[nn, expression, nn]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[amod, genes, appos]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[nn, receptors, appos]	1.0
(thyrotropin,tsh-r)	thyrotropin	tsh-r	[nn, receptor, appos]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibits, dobj, activity, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[prep_such_as, inhibitor, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[appos, inhibitor, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inactivator, prep_of]	1.0
(exemestane,aromatase)	exemestane	aromatase	[appos, inhibitor, prep_of]	1.0
(exemestane,aromatase)	exemestane	aromatase	[appos, inhibitors, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibitor, prep_of]	1.0
(exemestane,aromatase)	exemestane	aromatase	[prep_of, effect, appos, inhibitor, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibitor, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[appos, inhibitor, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, one, prep_of, inhibitors, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[amod, inhibitors, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[amod, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[prep_such_as, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[dep, inhibitor, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[appos, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, blocks, dobj]	1.0
(exemestane,aromatase)	exemestane	aromatase	[amod, inhibitor, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[prep_including, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[dep, inhibitors, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibitor, amod]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nn, inhibitors, nn]	1.0
(exemestane,aromatase)	exemestane	aromatase	[nsubj, inhibitors, nn]	1.0
(estradiol,l-pgds)	estradiol	l-pgds	[amod, increases, nsubj]	1.0
(estradiol,l-pgds)	estradiol	l-pgds	[amod, regulation, prep_of]	1.0
(gemcitabine,dlts)	gemcitabine	dlts	[prep_of, toxicities, appos]	1.0
(ketanserin,5-ht-2)	ketanserin	5-ht-2	[appos, antagonist, amod]	1.0
(adalimumab,icer)	adalimumab	icer	[prep_of, ratio, appos]	1.0
(il-2,stat1)	il-2	stat1	[nsubj, induces, dobj, activation, prep_of]	1.0
(il-2,stat1)	il-2	stat1	[nsubj, activated, dobj]	1.0
(bortezomib,hif-1alpha)	bortezomib	hif-1alpha	[dobj, activity, amod]	1.0
(il-2,stat3)	il-2	stat3	[nsubj, induced, dobj, phosphorylation, prep_of]	1.0
(il-2,stat3)	il-2	stat3	[nsubj, induces, dobj, phosphorylation, prep_of]	1.0
(il-2,stat3)	il-2	stat3	[nsubj, activates, dobj]	1.0
(il-2,stat3)	il-2	stat3	[nsubj, activate, dobj]	1.0
(efavirenz,cyp3a4)	efavirenz	cyp3a4	[nsubj, inducer, prep_of]	1.0
(efavirenz,cyp3a4)	efavirenz	cyp3a4	[xsubj, induce, dobj]	1.0
(efavirenz,cyp3a4)	efavirenz	cyp3a4	[prep_by, activity, amod]	1.0
(vasopressin,aquaporin-2)	vasopressin	aquaporin-2	[agent, regulated, nsubjpass]	1.0
(vasopressin,aquaporin-2)	vasopressin	aquaporin-2	[nsubj, induces, dobj, expression, prep_of]	1.0
(vasopressin,aquaporin-2)	vasopressin	aquaporin-2	[nn, receptor, amod]	1.0
(il-2,ldlr)	il-2	ldlr	[nn, treatment, prep_of]	1.0
(dexamethasone,muc1)	dexamethasone	muc1	[agent, regulated, nsubjpass]	1.0
(dexamethasone,muc1)	dexamethasone	muc1	[prep_of, effect, dobj, investigated, prep_on, expression, amod]	1.0
(creatine,gapdh)	creatine	gapdh	[amod, kinase, appos]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_of, binding, amod]	1.0
(fk506,fkbp12)	fk506	fkbp12	[amod, protein, appos]	1.0
(fk506,fkbp12)	fk506	fkbp12	[nsubj, inhibit, dobj, activity, prep_of]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_for, protein, appos]	1.0
(fk506,fkbp12)	fk506	fkbp12	[dobj, using, partmod]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_for, receptor, nsubj]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_for, receptor, prep_as, identified, nsubjpass]	1.0
(fk506,fkbp12)	fk506	fkbp12	[nn, protein, appos]	1.0
(fk506,fkbp12)	fk506	fkbp12	[amod, protein, dep]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_with, associated, nsubjpass]	1.0
(fk506,fkbp12)	fk506	fkbp12	[prep_to, resulted, nsubj, expression, prep_of]	1.0
(fk506,fkbp12)	fk506	fkbp12	[nsubj, binds, prep_to]	1.0
(gemcitabine,vegf)	gemcitabine	vegf	[nsubj, induce, dobj, expression, prep_of]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, antagonist, prep_of]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[xsubj, interact, prep_with]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_such_as, inhibitors, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_of, administration, appos, inhibitor, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, antagonist, num]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, antagonist, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_such_as, antagonists, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[dep, inhibitor, prep_of]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_such_as, antagonists, num]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, inhibitor, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, inhibitor, prep_of]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, inhibitors, num]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, inhibitor, prep_of]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, antagonist, prep_of, receptor, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, inhibitor, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, binds, dobj]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, ligand, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_by, blockade, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, antagonist, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, inhibitors, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[rcmod, targets, dobj]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[prep_with, receptor, appos]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, antagonist, nn]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, antagonist, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, interacts, prep_with]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[nsubj, inhibitor, amod]	1.0
(amd3100,cxcr4)	amd3100	cxcr4	[appos, antagonist, prep_of]	1.0
(curcumin,inos)	curcumin	inos	[nsubj, inhibited, dobj, expression, amod]	1.0
(curcumin,inos)	curcumin	inos	[prep_on, expression, amod]	1.0
(curcumin,inos)	curcumin	inos	[nsubj, regulate, dobj]	1.0
(curcumin,inos)	curcumin	inos	[appos, inhibitor, amod]	1.0
(curcumin,inos)	curcumin	inos	[nsubj, suppressed, dobj, expression, amod]	1.0
(genistein,cftr)	genistein	cftr	[nn, activity, nn]	1.0
(genistein,cftr)	genistein	cftr	[prep_by, activation, nn]	1.0
(genistein,cftr)	genistein	cftr	[nsubj, stimulate, dobj]	1.0
